#
# New records
#
Kyoichi,Maliniak,89724,1997-09-10,1998-09-10
Kyoichi,Maliniak,90392,1998-09-10,1999-09-10
Kyoichi,Maliniak,90531,1999-09-10,2000-09-09
Kyoichi,Maliniak,91453,2000-09-09,2001-09-09
Kyoichi,Maliniak,94692,2001-09-09,9999-01-01
Anneke,Preusig,40000,1990-08-05,1991-08-05
Anneke,Preusig,42085,1991-08-05,1992-08-04
Anneke,Preusig,42629,1992-08-04,1993-08-04
Anneke,Preusig,45844,1993-08-04,1994-08-04
Anneke,Preusig,47518,1994-08-04,1995-08-04
Anneke,Preusig,47917,1995-08-04,1996-08-03
Anneke,Preusig,52255,1996-08-03,1997-08-03
Anneke,Preusig,53747,1997-08-03,1998-08-03
Anneke,Preusig,56032,1998-08-03,1999-08-03
Anneke,Preusig,58299,1999-08-03,2000-08-02
Anneke,Preusig,60098,2000-08-02,2001-08-02
Anneke,Preusig,59755,2001-08-02,9999-01-01
Tzvetan,Zielinski,56724,1989-02-10,1990-02-10
Tzvetan,Zielinski,60740,1990-02-10,1991-02-10
Tzvetan,Zielinski,62745,1991-02-10,1992-02-10
Tzvetan,Zielinski,63475,1992-02-10,1993-02-09
Tzvetan,Zielinski,63208,1993-02-09,1994-02-09
Tzvetan,Zielinski,64563,1994-02-09,1995-02-09
Tzvetan,Zielinski,68833,1995-02-09,1996-02-09
Tzvetan,Zielinski,70220,1996-02-09,1997-02-08
Tzvetan,Zielinski,73362,1997-02-08,1998-02-08
Tzvetan,Zielinski,75582,1998-02-08,1999-02-08
Tzvetan,Zielinski,79513,1999-02-08,2000-02-08
Tzvetan,Zielinski,80083,2000-02-08,2001-02-07
Tzvetan,Zielinski,84456,2001-02-07,2002-02-07
Tzvetan,Zielinski,88070,2002-02-07,9999-01-01
Saniya,Kalloufi,46671,1998-03-11,1999-03-11
Saniya,Kalloufi,48584,1999-03-11,2000-03-10
Saniya,Kalloufi,52668,2000-03-10,2000-07-31
Sumant,Peac,60929,1985-02-18,1986-02-18
Sumant,Peac,64604,1986-02-18,1987-02-18
Sumant,Peac,64780,1987-02-18,1988-02-18
Sumant,Peac,66302,1988-02-18,1989-02-17
Sumant,Peac,69042,1989-02-17,1990-02-17
Sumant,Peac,70889,1990-02-17,1991-02-17
Sumant,Peac,71434,1991-02-17,1992-02-17
Sumant,Peac,74612,1992-02-17,1993-02-16
Sumant,Peac,76518,1993-02-16,1994-02-16
Sumant,Peac,78335,1994-02-16,1995-02-16
Sumant,Peac,80944,1995-02-16,1996-02-16
Sumant,Peac,82507,1996-02-16,1997-02-15
Sumant,Peac,85875,1997-02-15,1998-02-15
Sumant,Peac,89324,1998-02-15,1999-02-15
Sumant,Peac,90668,1999-02-15,2000-02-15
Sumant,Peac,93507,2000-02-15,2001-02-14
Sumant,Peac,94443,2001-02-14,2002-02-14
Sumant,Peac,94409,2002-02-14,9999-01-01
Duangkaew,Piveteau,72488,1996-11-24,1997-11-24
Duangkaew,Piveteau,74347,1997-11-24,1998-11-24
Duangkaew,Piveteau,75405,1998-11-24,1999-11-24
Duangkaew,Piveteau,78194,1999-11-24,2000-11-23
Duangkaew,Piveteau,79580,2000-11-23,2001-11-23
Duangkaew,Piveteau,80324,2001-11-23,9999-01-01
Mary,Sluis,42365,1990-01-22,1991-01-22
Mary,Sluis,44200,1991-01-22,1992-01-22
Mary,Sluis,48214,1992-01-22,1993-01-21
Mary,Sluis,50927,1993-01-21,1994-01-21
Mary,Sluis,51470,1994-01-21,1995-01-21
Mary,Sluis,54545,1995-01-21,1996-01-21
Mary,Sluis,56753,1996-01-21,1996-11-09
Patricio,Bridgland,40000,1992-12-18,1993-12-18
Patricio,Bridgland,41867,1993-12-18,1994-12-18
Patricio,Bridgland,42318,1994-12-18,1995-12-18
Patricio,Bridgland,44195,1995-12-18,1996-12-17
Patricio,Bridgland,46460,1996-12-17,1997-12-17
Patricio,Bridgland,46485,1997-12-17,1998-12-17
Patricio,Bridgland,47364,1998-12-17,1999-12-17
Patricio,Bridgland,51122,1999-12-17,2000-12-16
Patricio,Bridgland,54794,2000-12-16,2001-12-16
Patricio,Bridgland,54423,2001-12-16,9999-01-01
Eberhardt,Terkki,40000,1985-10-20,1986-10-20
Eberhardt,Terkki,40623,1986-10-20,1987-10-20
Eberhardt,Terkki,40561,1987-10-20,1988-10-19
Eberhardt,Terkki,40306,1988-10-19,1989-10-19
Eberhardt,Terkki,43569,1989-10-19,1990-10-19
Eberhardt,Terkki,46305,1990-10-19,1991-10-19
Eberhardt,Terkki,47118,1991-10-19,1992-10-18
Eberhardt,Terkki,50351,1992-10-18,1993-10-18
Eberhardt,Terkki,49887,1993-10-18,1994-10-18
Eberhardt,Terkki,53957,1994-10-18,1995-10-18
Eberhardt,Terkki,57590,1995-10-18,1996-10-17
Eberhardt,Terkki,59228,1996-10-17,1997-10-17
Eberhardt,Terkki,59571,1997-10-17,1998-10-17
Eberhardt,Terkki,63274,1998-10-17,1999-10-17
Eberhardt,Terkki,63352,1999-10-17,2000-10-16
Eberhardt,Terkki,66744,2000-10-16,2001-10-16
Eberhardt,Terkki,68901,2001-10-16,9999-01-01
Berni,Genin,46168,1993-12-29,1994-12-29
Berni,Genin,48242,1994-12-29,1995-12-29
Berni,Genin,47921,1995-12-29,1996-12-28
Berni,Genin,50715,1996-12-28,1997-12-28
Berni,Genin,53228,1997-12-28,1998-12-28
Berni,Genin,53962,1998-12-28,1999-12-28
Berni,Genin,56937,1999-12-28,2000-12-27
Berni,Genin,59142,2000-12-27,2001-12-27
Berni,Genin,60598,2001-12-27,9999-01-01
Guoxiang,Nooteboom,40000,1992-09-19,1993-08-22
Kazuhito,Cappelletti,70889,1998-02-11,1999-02-11
Kazuhito,Cappelletti,72946,1999-02-11,2000-02-11
Kazuhito,Cappelletti,76826,2000-02-11,2001-02-10
Kazuhito,Cappelletti,76381,2001-02-10,2002-02-10
Kazuhito,Cappelletti,77935,2002-02-10,9999-01-01
Cristinel,Bouloucos,71380,1993-08-03,1994-08-03
Cristinel,Bouloucos,75538,1994-08-03,1995-08-03
Cristinel,Bouloucos,79510,1995-08-03,1996-08-02
Cristinel,Bouloucos,82163,1996-08-02,1997-08-02
Cristinel,Bouloucos,86157,1997-08-02,1998-08-02
Cristinel,Bouloucos,89619,1998-08-02,1999-08-02
Cristinel,Bouloucos,91985,1999-08-02,2000-08-01
Cristinel,Bouloucos,96122,2000-08-01,2001-08-01
Cristinel,Bouloucos,98522,2001-08-01,2002-08-01
Cristinel,Bouloucos,99651,2002-08-01,9999-01-01
Kazuhide,Peha,55881,1987-04-03,1988-04-02
Kazuhide,Peha,59206,1988-04-02,1989-04-02
Kazuhide,Peha,61361,1989-04-02,1990-04-02
Kazuhide,Peha,61648,1990-04-02,1991-04-02
Kazuhide,Peha,61217,1991-04-02,1992-04-01
Kazuhide,Peha,61244,1992-04-01,1993-04-01
Kazuhide,Peha,63286,1993-04-01,1994-04-01
Kazuhide,Peha,65739,1994-04-01,1995-04-01
Kazuhide,Peha,67519,1995-04-01,1996-03-31
Kazuhide,Peha,69276,1996-03-31,1997-03-31
Kazuhide,Peha,72585,1997-03-31,1998-03-31
Kazuhide,Peha,72804,1998-03-31,1999-03-31
Kazuhide,Peha,76957,1999-03-31,2000-03-30
Kazuhide,Peha,80305,2000-03-30,2001-03-30
Kazuhide,Peha,84541,2001-03-30,2002-03-30
Kazuhide,Peha,84672,2002-03-30,9999-01-01
Lillian,Haddadi,44276,1999-04-30,2000-04-29
Lillian,Haddadi,46946,2000-04-29,2001-04-29
Lillian,Haddadi,46775,2001-04-29,2002-04-29
Lillian,Haddadi,50032,2002-04-29,9999-01-01
Mayuko,Warwick,40000,1997-12-30,1998-12-30
Mayuko,Warwick,40647,1998-12-30,1999-12-30
Mayuko,Warwick,43800,1999-12-30,2000-12-29
Mayuko,Warwick,44927,2000-12-29,2001-12-29
Mayuko,Warwick,47017,2001-12-29,9999-01-01
Ramzi,Erde,55025,1988-02-10,1989-02-09
Ramzi,Erde,56399,1989-02-09,1990-02-09
Ramzi,Erde,59700,1990-02-09,1991-02-09
Ramzi,Erde,60851,1991-02-09,1992-02-09
Ramzi,Erde,61117,1992-02-09,1993-02-08
Ramzi,Erde,60708,1993-02-08,1994-02-08
Ramzi,Erde,63514,1994-02-08,1995-02-08
Ramzi,Erde,66249,1995-02-08,1996-02-08
Ramzi,Erde,70570,1996-02-08,1997-02-07
Ramzi,Erde,74759,1997-02-07,1998-02-07
Ramzi,Erde,77519,1998-02-07,1999-02-07
Ramzi,Erde,77237,1999-02-07,2000-02-07
Ramzi,Erde,79631,2000-02-07,2001-02-06
Ramzi,Erde,82295,2001-02-06,2002-02-06
Ramzi,Erde,84169,2002-02-06,2002-07-15
Shahaf,Famili,40000,1999-09-03,2000-09-02
Shahaf,Famili,39935,2000-09-02,2001-09-02
Shahaf,Famili,41348,2001-09-02,9999-01-01
Bojan,Montemayor,47883,1999-09-27,2000-09-26
Bojan,Montemayor,50319,2000-09-26,2001-09-26
Bojan,Montemayor,50113,2001-09-26,9999-01-01
Suzette,Pettey,83733,1998-06-14,1999-06-14
Suzette,Pettey,86715,1999-06-14,2000-06-13
Suzette,Pettey,91067,2000-06-13,2001-06-13
Suzette,Pettey,94701,2001-06-13,2002-06-13
Suzette,Pettey,96646,2002-06-13,9999-01-01
Prasadram,Heyers,40000,1987-08-17,1988-08-16
Prasadram,Heyers,44416,1988-08-16,1989-08-16
Prasadram,Heyers,48680,1989-08-16,1990-08-16
Prasadram,Heyers,50120,1990-08-16,1991-08-16
Prasadram,Heyers,50980,1991-08-16,1992-08-15
Prasadram,Heyers,54459,1992-08-15,1993-08-15
Prasadram,Heyers,54395,1993-08-15,1994-08-15
Prasadram,Heyers,56643,1994-08-15,1995-08-15
Prasadram,Heyers,57585,1995-08-15,1996-08-14
Prasadram,Heyers,57110,1996-08-14,1997-08-14
Prasadram,Heyers,57157,1997-08-14,1997-10-15
Yongqiao,Berztiss,47585,1995-03-20,1996-03-19
Yongqiao,Berztiss,51730,1996-03-19,1997-03-19
Yongqiao,Berztiss,53682,1997-03-19,1998-03-19
Yongqiao,Berztiss,56769,1998-03-19,1999-03-19
Yongqiao,Berztiss,60397,1999-03-19,2000-03-18
Yongqiao,Berztiss,64132,2000-03-18,2001-03-18
Yongqiao,Berztiss,65415,2001-03-18,2002-03-18
Yongqiao,Berztiss,66313,2002-03-18,9999-01-01
Divier,Reistad,40000,1995-04-02,1996-04-01
Divier,Reistad,39520,1996-04-01,1997-04-01
Divier,Reistad,42382,1997-04-01,1998-04-01
Divier,Reistad,43654,1998-04-01,1999-04-01
Divier,Reistad,43925,1999-04-01,2000-03-31
Divier,Reistad,45157,2000-03-31,2001-03-31
Divier,Reistad,45771,2001-03-31,2002-03-31
Divier,Reistad,46145,2002-03-31,9999-01-01
Domenick,Tempesti,48859,1991-10-22,1992-10-21
Domenick,Tempesti,50805,1992-10-21,1993-10-21
Domenick,Tempesti,52082,1993-10-21,1994-10-21
Domenick,Tempesti,54949,1994-10-21,1995-10-21
Domenick,Tempesti,55963,1995-10-21,1996-10-20
Domenick,Tempesti,57831,1996-10-20,1997-10-20
Domenick,Tempesti,58502,1997-10-20,1998-04-06
Otmar,Herbst,63163,1991-09-18,1992-09-17
Otmar,Herbst,66877,1992-09-17,1993-09-17
Otmar,Herbst,69211,1993-09-17,1994-09-17
Otmar,Herbst,70624,1994-09-17,1995-09-17
Otmar,Herbst,70294,1995-09-17,1996-09-16
Otmar,Herbst,70671,1996-09-16,1997-09-16
Otmar,Herbst,73510,1997-09-16,1998-09-16
Otmar,Herbst,75773,1998-09-16,1999-09-16
Otmar,Herbst,76067,1999-09-16,2000-09-15
Otmar,Herbst,76608,2000-09-15,2001-09-15
Otmar,Herbst,77777,2001-09-15,9999-01-01
Elvis,Demeyer,66956,1994-02-17,1995-02-17
Elvis,Demeyer,68393,1995-02-17,1996-02-17
Elvis,Demeyer,72795,1996-02-17,1997-02-16
Elvis,Demeyer,76453,1997-02-16,1998-02-16
Elvis,Demeyer,79290,1998-02-16,1999-02-16
Elvis,Demeyer,83327,1999-02-16,2000-02-16
Elvis,Demeyer,86634,2000-02-16,2001-02-15
Elvis,Demeyer,87027,2001-02-15,2002-02-15
Elvis,Demeyer,88806,2002-02-15,9999-01-01
Karsten,Joslin,40000,1991-09-01,1992-08-31
Karsten,Joslin,40859,1992-08-31,1993-08-31
Karsten,Joslin,41881,1993-08-31,1994-08-31
Karsten,Joslin,44191,1994-08-31,1995-08-31
Karsten,Joslin,47202,1995-08-31,1996-08-30
Karsten,Joslin,47606,1996-08-30,1997-08-30
Karsten,Joslin,50810,1997-08-30,1998-08-30
Karsten,Joslin,52675,1998-08-30,1999-08-30
Karsten,Joslin,54177,1999-08-30,2000-08-29
Karsten,Joslin,53873,2000-08-29,2001-08-29
Karsten,Joslin,56689,2001-08-29,9999-01-01
Jeong,Reistad,48426,1990-06-20,1991-06-20
Jeong,Reistad,49389,1991-06-20,1992-06-19
Jeong,Reistad,52000,1992-06-19,1993-06-19
Jeong,Reistad,53038,1993-06-19,1994-06-19
Jeong,Reistad,54336,1994-06-19,1995-06-19
Jeong,Reistad,53978,1995-06-19,1996-06-18
Jeong,Reistad,55090,1996-06-18,1997-06-18
Jeong,Reistad,57110,1997-06-18,1998-06-18
Jeong,Reistad,57926,1998-06-18,1999-06-18
Jeong,Reistad,57876,1999-06-18,2000-06-17
Jeong,Reistad,61709,2000-06-17,2001-06-17
Jeong,Reistad,65820,2001-06-17,2002-06-17
Jeong,Reistad,69539,2002-06-17,9999-01-01
Arif,Merlo,51258,1987-03-18,1988-03-17
Arif,Merlo,54972,1988-03-17,1989-03-17
Arif,Merlo,55410,1989-03-17,1990-03-17
Arif,Merlo,56095,1990-03-17,1991-03-17
Arif,Merlo,56038,1991-03-17,1992-03-16
Arif,Merlo,57712,1992-03-16,1993-03-16
Arif,Merlo,60433,1993-03-16,1993-03-24
Bader,Swan,47561,1995-04-12,1996-04-11
Bader,Swan,51192,1996-04-11,1997-04-11
Bader,Swan,52687,1997-04-11,1998-04-11
Bader,Swan,53112,1998-04-11,1999-04-11
Bader,Swan,53164,1999-04-11,1999-10-31
Alain,Chappelet,41538,1988-09-05,1989-09-05
Alain,Chappelet,45131,1989-09-05,1990-09-05
Alain,Chappelet,45629,1990-09-05,1991-09-05
Alain,Chappelet,48360,1991-09-05,1992-09-04
Alain,Chappelet,50664,1992-09-04,1993-09-04
Alain,Chappelet,53060,1993-09-04,1994-09-04
Alain,Chappelet,56640,1994-09-04,1995-09-04
Alain,Chappelet,57621,1995-09-04,1996-09-03
Alain,Chappelet,59291,1996-09-03,1997-09-03
Alain,Chappelet,61793,1997-09-03,1998-09-03
Alain,Chappelet,62285,1998-09-03,1999-09-03
Alain,Chappelet,65332,1999-09-03,2000-09-02
Alain,Chappelet,66584,2000-09-02,2001-09-02
Alain,Chappelet,68755,2001-09-02,9999-01-01
Adamantios,Portugali,42819,1992-04-28,1993-04-28
Adamantios,Portugali,46756,1993-04-28,1994-04-28
Adamantios,Portugali,51084,1994-04-28,1995-04-28
Adamantios,Portugali,52308,1995-04-28,1996-04-27
Adamantios,Portugali,53828,1996-04-27,1997-04-27
Adamantios,Portugali,54408,1997-04-27,1998-04-27
Adamantios,Portugali,53929,1998-04-27,1999-04-27
Adamantios,Portugali,56579,1999-04-27,2000-04-26
Adamantios,Portugali,60478,2000-04-26,2001-04-26
Adamantios,Portugali,60520,2001-04-26,2002-04-26
Adamantios,Portugali,63053,2002-04-26,9999-01-01
Pradeep,Makrucki,40000,1990-12-05,1991-12-05
Pradeep,Makrucki,39765,1991-12-05,1992-12-04
Pradeep,Makrucki,43565,1992-12-04,1993-12-04
Pradeep,Makrucki,43104,1993-12-04,1994-12-04
Pradeep,Makrucki,46100,1994-12-04,1995-12-04
Pradeep,Makrucki,49735,1995-12-04,1996-12-03
Pradeep,Makrucki,51775,1996-12-03,1997-12-03
Pradeep,Makrucki,53198,1997-12-03,1998-12-03
Pradeep,Makrucki,56270,1998-12-03,1999-12-03
Pradeep,Makrucki,59882,1999-12-03,2000-12-02
Pradeep,Makrucki,60992,2000-12-02,2001-12-02
Pradeep,Makrucki,60574,2001-12-02,9999-01-01
Huan,Lortz,40000,1989-09-20,1990-09-20
Huan,Lortz,43527,1990-09-20,1991-09-20
Huan,Lortz,46509,1991-09-20,1992-09-19
Huan,Lortz,49874,1992-09-19,1993-09-19
Huan,Lortz,52969,1993-09-19,1994-09-19
Huan,Lortz,56629,1994-09-19,1995-09-19
Huan,Lortz,58079,1995-09-19,1996-09-18
Huan,Lortz,60322,1996-09-18,1997-09-18
Huan,Lortz,62274,1997-09-18,1998-09-18
Huan,Lortz,62517,1998-09-18,1999-09-18
Huan,Lortz,62458,1999-09-18,2000-09-17
Huan,Lortz,64238,2000-09-17,2001-09-17
Huan,Lortz,64254,2001-09-17,9999-01-01
Alejandro,Brender,40000,1988-01-19,1989-01-18
Alejandro,Brender,41525,1989-01-18,1990-01-18
Alejandro,Brender,43801,1990-01-18,1991-01-18
Alejandro,Brender,46278,1991-01-18,1992-01-18
Alejandro,Brender,45838,1992-01-18,1993-01-17
Alejandro,Brender,49155,1993-01-17,1994-01-17
Alejandro,Brender,52999,1994-01-17,1995-01-17
Alejandro,Brender,55037,1995-01-17,1996-01-17
Alejandro,Brender,54937,1996-01-17,1997-01-16
Alejandro,Brender,55204,1997-01-16,1998-01-16
Alejandro,Brender,59593,1998-01-16,1999-01-16
Alejandro,Brender,62131,1999-01-16,2000-01-16
Alejandro,Brender,61774,2000-01-16,2001-01-15
Alejandro,Brender,63592,2001-01-15,2002-01-15
Alejandro,Brender,63918,2002-01-15,9999-01-01
Weiyi,Meriste,52153,1993-02-14,1994-02-14
Weiyi,Meriste,53533,1994-02-14,1995-02-14
Weiyi,Meriste,56565,1995-02-14,1996-02-14
Weiyi,Meriste,60260,1996-02-14,1997-02-13
Weiyi,Meriste,62101,1997-02-13,1998-02-13
Weiyi,Meriste,63870,1998-02-13,1999-02-13
Weiyi,Meriste,64570,1999-02-13,2000-02-13
Weiyi,Meriste,67016,2000-02-13,2001-02-12
Weiyi,Meriste,68185,2001-02-12,2002-02-12
Weiyi,Meriste,72668,2002-02-12,9999-01-01
Uri,Lenart,56893,1989-11-12,1990-11-12
Uri,Lenart,60824,1990-11-12,1991-11-12
Uri,Lenart,63116,1991-11-12,1992-11-11
Uri,Lenart,64128,1992-11-11,1993-11-11
Uri,Lenart,65615,1993-11-11,1994-11-11
Uri,Lenart,69768,1994-11-11,1995-11-11
Uri,Lenart,70216,1995-11-11,1996-11-10
Uri,Lenart,71322,1996-11-10,1997-11-10
Uri,Lenart,74575,1997-11-10,1998-11-10
Uri,Lenart,75544,1998-11-10,1999-11-10
Uri,Lenart,79746,1999-11-10,2000-11-09
Uri,Lenart,81012,2000-11-09,2001-11-09
Uri,Lenart,81705,2001-11-09,9999-01-01
Magy,Stamatiou,81662,1993-03-21,1994-03-21
Magy,Stamatiou,84183,1994-03-21,1995-03-21
Magy,Stamatiou,84389,1995-03-21,1996-03-20
Magy,Stamatiou,85501,1996-03-20,1997-03-20
Magy,Stamatiou,89833,1997-03-20,1998-03-20
Magy,Stamatiou,91161,1998-03-20,1999-03-20
Magy,Stamatiou,95035,1999-03-20,2000-03-19
Magy,Stamatiou,94868,2000-03-19,2000-08-10
Yishay,Tzvieli,49324,1990-10-20,1991-10-20
Yishay,Tzvieli,51948,1991-10-20,1992-10-19
Yishay,Tzvieli,54011,1992-10-19,1993-10-19
Yishay,Tzvieli,58302,1993-10-19,1994-10-19
Yishay,Tzvieli,62291,1994-10-19,1995-10-19
Yishay,Tzvieli,65669,1995-10-19,1996-10-18
Yishay,Tzvieli,65562,1996-10-18,1997-10-18
Yishay,Tzvieli,68328,1997-10-18,1998-10-18
Yishay,Tzvieli,70689,1998-10-18,1999-10-18
Yishay,Tzvieli,72543,1999-10-18,2000-10-17
Yishay,Tzvieli,76677,2000-10-17,2001-10-17
Yishay,Tzvieli,77659,2001-10-17,9999-01-01
Mingsen,Casley,40919,1994-05-21,1995-05-21
Mingsen,Casley,45217,1995-05-21,1996-05-20
Mingsen,Casley,46674,1996-05-20,1997-05-20
Mingsen,Casley,48623,1997-05-20,1998-05-20
Mingsen,Casley,51377,1998-05-20,1999-05-20
Mingsen,Casley,53186,1999-05-20,2000-05-19
Mingsen,Casley,56058,2000-05-19,2001-05-19
Mingsen,Casley,56810,2001-05-19,2002-05-19
Mingsen,Casley,58345,2002-05-19,9999-01-01
Moss,Shanbhogue,41971,1996-11-16,1997-11-16
Moss,Shanbhogue,42914,1997-11-16,1998-11-16
Moss,Shanbhogue,43046,1998-11-16,1999-11-16
Moss,Shanbhogue,43838,1999-11-16,2000-11-15
Moss,Shanbhogue,47984,2000-11-15,2001-11-15
Moss,Shanbhogue,47581,2001-11-15,9999-01-01
Lucien,Rosenbaum,40000,1992-06-20,1993-06-20
Lucien,Rosenbaum,42385,1993-06-20,1994-06-20
Lucien,Rosenbaum,43485,1994-06-20,1995-06-20
Lucien,Rosenbaum,43203,1995-06-20,1996-06-19
Lucien,Rosenbaum,45150,1996-06-19,1997-06-19
Lucien,Rosenbaum,48222,1997-06-19,1998-06-19
Lucien,Rosenbaum,50853,1998-06-19,1999-06-19
Lucien,Rosenbaum,52271,1999-06-19,2000-06-18
Lucien,Rosenbaum,56481,2000-06-18,2001-06-18
Lucien,Rosenbaum,60249,2001-06-18,2002-06-18
Lucien,Rosenbaum,62218,2002-06-18,9999-01-01
Zvonko,Nyanchama,54982,1989-03-31,1990-03-31
Zvonko,Nyanchama,57350,1990-03-31,1991-03-31
Zvonko,Nyanchama,59571,1991-03-31,1992-03-30
Zvonko,Nyanchama,62851,1992-03-30,1993-03-30
Zvonko,Nyanchama,65225,1993-03-30,1994-03-30
Zvonko,Nyanchama,66330,1994-03-30,1995-03-30
Zvonko,Nyanchama,69992,1995-03-30,1996-03-29
Zvonko,Nyanchama,73376,1996-03-29,1997-03-29
Zvonko,Nyanchama,74735,1997-03-29,1998-03-29
Zvonko,Nyanchama,75748,1998-03-29,1999-03-29
Zvonko,Nyanchama,77149,1999-03-29,2000-03-28
Zvonko,Nyanchama,78399,2000-03-28,2001-03-28
Zvonko,Nyanchama,78569,2001-03-28,2002-03-28
Zvonko,Nyanchama,81037,2002-03-28,9999-01-01
Florian,Syrotiuk,40000,1985-02-24,1986-02-24
Florian,Syrotiuk,39507,1986-02-24,1987-01-27
Basil,Tramer,40000,1992-05-04,1993-05-04
Basil,Tramer,39735,1993-05-04,1994-05-04
Basil,Tramer,40484,1994-05-04,1995-05-04
Basil,Tramer,41291,1995-05-04,1996-05-03
Basil,Tramer,41301,1996-05-03,1997-05-03
Basil,Tramer,41957,1997-05-03,1998-05-03
Basil,Tramer,41788,1998-05-03,1999-05-03
Basil,Tramer,44620,1999-05-03,2000-05-02
Basil,Tramer,45933,2000-05-02,2001-05-02
Basil,Tramer,48575,2001-05-02,2002-05-02
Basil,Tramer,51326,2002-05-02,9999-01-01
Yinghua,Dredge,74366,1990-12-25,1991-12-25
Yinghua,Dredge,78675,1991-12-25,1992-12-24
Yinghua,Dredge,82220,1992-12-24,1993-12-24
Yinghua,Dredge,86604,1993-12-24,1994-12-24
Yinghua,Dredge,88087,1994-12-24,1995-12-24
Yinghua,Dredge,88836,1995-12-24,1996-12-23
Yinghua,Dredge,90623,1996-12-23,1997-12-23
Yinghua,Dredge,91530,1997-12-23,1998-12-23
Yinghua,Dredge,93689,1998-12-23,1999-12-23
Yinghua,Dredge,97571,1999-12-23,2000-12-22
Yinghua,Dredge,97817,2000-12-22,2001-12-22
Yinghua,Dredge,97830,2001-12-22,9999-01-01
Hidefumi,Caine,48817,1992-10-15,1993-10-15
Hidefumi,Caine,50874,1993-10-15,1994-10-15
Hidefumi,Caine,52247,1994-10-15,1995-10-15
Hidefumi,Caine,56217,1995-10-15,1996-10-14
Hidefumi,Caine,59402,1996-10-14,1997-10-14
Hidefumi,Caine,59012,1997-10-14,1998-10-14
Hidefumi,Caine,61719,1998-10-14,1999-10-14
Hidefumi,Caine,61345,1999-10-14,2000-10-13
Hidefumi,Caine,61400,2000-10-13,2001-10-13
Hidefumi,Caine,64905,2001-10-13,9999-01-01
Heping,Nitsch,57212,1997-01-31,1998-01-31
Heping,Nitsch,56908,1998-01-31,1999-01-31
Heping,Nitsch,60084,1999-01-31,2000-01-31
Heping,Nitsch,63081,2000-01-31,2001-01-30
Heping,Nitsch,66450,2001-01-30,2002-01-30
Heping,Nitsch,67156,2002-01-30,9999-01-01
Sanjiv,Zschoche,67854,1994-11-13,1995-11-13
Sanjiv,Zschoche,67912,1995-11-13,1996-11-12
Sanjiv,Zschoche,71459,1996-11-12,1997-11-12
